chr	start	end	average
chrV	3520001	3530000	5.34954431317437
chrV	3530001	3540000	4.63838447746366
chrV	3540001	3550000	6.43804797406036
chrV	3560001	3570000	1.75265933860281
chrV	3590001	3600000	5.11503377753779
chrV	3600001	3610000	3.07714738475011
chrV	3610001	3620000	3.35197041230313
chrV	3650001	3660000	2.79711909990201
chrV	3660001	3670000	2.11787098128128
chrV	3780001	3790000	2.47935998253522
chrV	3790001	3800000	3.36808329477622
chrV	3800001	3810000	2.44500119625614
chrV	3810001	3820000	4.74395011441238
chrV	3820001	3830000	2.46457867546336
chrV	3860001	3870000	1.6345920657349
chrV	3870001	3880000	2.33814557892699
chrV	3900001	3910000	4.60401979416037
chrV	3910001	3920000	1.81335493793211
chrV	3920001	3930000	3.72043711016502
chrV	3930001	3940000	1.75618099607274
chrV	3940001	3950000	4.06105458269643
chrV	3950001	3960000	1.61066341554471
chrV	3960001	3970000	1.86276382499357
chrV	3990001	4000000	3.59479103496088
chrV	4000001	4010000	2.96925080080087
chrV	4010001	4020000	4.89421156726939
chrV	4040001	4050000	3.38131024949469
chrV	4050001	4060000	3.81233738090713
chrV	4070001	4080000	2.68567609058217
chrV	4080001	4090000	3.21926897394185
chrV	4090001	4100000	6.98574515963999
chrV	4100001	4110000	1.53273572357788
chrV	4110001	4120000	4.46836836951383
chrV	4220001	4230000	1.9780887342547
chrV	4230001	4240000	6.92886519141553
chrV	4240001	4250000	4.26025848283671
chrV	4250001	4260000	4.39820593157196
chrV	4260001	4270000	5.16881869734856
chrV	4270001	4280000	8.54304858861413
chrV	4280001	4290000	3.60094874134802
chrV	4290001	4300000	5.4945874777264
chrV	4300001	4310000	2.50684638349483
chrV	4310001	4320000	6.32169844080084
chrV	4330001	4340000	4.85206416232375
chrV	4370001	4380000	1.3586029304778
chrV	4390001	4400000	3.02586414389585
chrV	4410001	4420000	1.81528684484189
chrV	4430001	4440000	2.55983381077802
chrV	4450001	4460000	1.77734942310879
chrV	4470001	4480000	3.3676347242706
chrV	4550001	4560000	2.10309281246183
chrV	4660001	4670000	3.17222183531816
chrV	4670001	4680000	2.68519102927547
chrV	4700001	4710000	1.40157809403458
chrV	4780001	4790000	1.49547257647955
chrV	4870001	4880000	1.67779400370469
chrV	4920001	4930000	3.46475011029263
chrV	4930001	4940000	3.57066324424502
chrV	4940001	4950000	3.22389592761529
chrV	4980001	4990000	1.20363389117474
chrV	4990001	5000000	1.46963073224117
chrV	5070001	5080000	1.66815363925117
chrV	5080001	5090000	1.35156335184232
chrV	5090001	5100000	2.07568111047518
chrV	5100001	5110000	5.58412772297851
chrV	5120001	5130000	3.48699180239093
chrV	5140001	5150000	4.80764558951947
chrV	5150001	5160000	4.86664107665446
chrV	5160001	5170000	2.92769831246649
chrV	5190001	5200000	1.77968907934587
chrV	5240001	5250000	2.7754426090238
chrV	5250001	5260000	5.5686926942651
chrV	5340001	5350000	4.64615106860798
chrV	5350001	5360000	2.41591533683642
chrV	5360001	5370000	5.23905075578105
chrV	5370001	5380000	2.92340301294712
chrV	5380001	5390000	2.51204599293232
chrV	5390001	5400000	5.9341315336526
chrV	5400001	5410000	4.64963190102176
chrV	5440001	5450000	2.18937184872236
chrV	5450001	5460000	6.69556743300782
chrV	5460001	5470000	4.40074365544625
chrV	5470001	5480000	1.16076323167045
chrV	5480001	5490000	2.20583852364922
chrV	5490001	5500000	2.90069003008545
chrV	5600001	5610000	1.17387067854795
chrV	5620001	5630000	5.23037957384216
chrV	5730001	5740000	5.16513011177602
chrV	5800001	5810000	3.68065411590242
chrV	5870001	5880000	1.07403225719766
chrV	5880001	5890000	1.45751592660412
chrV	5900001	5910000	3.0789720493134
chrV	5920001	5930000	1.58166479431297
chrV	6050001	6060000	1.27040885039207
chrV	6060001	6070000	2.95083251730391
chrV	6120001	6130000	2.02652626446338
chrV	6130001	6140000	2.03789937238567
chrV	6150001	6160000	8.43474814312165
chrV	6170001	6180000	6.65292405104984
chrV	6180001	6190000	4.84766356744694
chrV	6190001	6200000	2.94705634422072
chrV	6280001	6290000	1.6596026140536
chrV	6310001	6320000	1.59422388395174
chrV	6560001	6570000	2.0165385424548
chrV	6630001	6640000	3.17658850568748
chrV	6740001	6750000	2.25008615409296
chrV	6750001	6760000	1.77229601045507
chrV	6770001	6780000	1.77798346475249
chrV	6830001	6840000	3.86859467098365
chrV	6840001	6850000	2.87325410973464
chrV	6910001	6920000	1.57314864187125
chrV	6940001	6950000	3.50932537013687
chrV	6950001	6960000	1.43359208556427
chrV	6960001	6970000	3.06770740145536
chrV	6970001	6980000	1.78539929141414
chrV	7000001	7010000	1.83542158694316
chrV	7010001	7020000	6.12034705970934
chrV	7020001	7030000	2.97087001993434
chrV	7030001	7040000	4.25290255346867
chrV	7120001	7130000	1.99700293377597
chrV	7130001	7140000	1.29810135194554
chrV	7250001	7260000	3.73735850670666
chrV	7260001	7270000	3.36906840817758
chrV	7270001	7280000	5.38404255257454
chrV	7280001	7290000	3.33943493027202
chrV	7290001	7300000	4.69791721489838
chrV	7300001	7310000	2.45235505370563
chrV	7310001	7320000	5.77025662315917
chrV	7320001	7330000	1.30890330086506
chrV	7330001	7340000	3.85390741656525
chrV	7340001	7350000	3.32946985055785
chrV	7350001	7360000	8.43049709340696
chrV	7360001	7370000	4.41466693126641
chrV	7370001	7380000	5.60941435457746
chrV	7380001	7390000	1.85285385628055
chrV	7390001	7400000	3.7613647919987
chrV	7400001	7410000	5.0844474910955
chrV	7410001	7420000	2.66178359039346
chrV	7420001	7430000	6.71216564770874
chrV	7440001	7450000	3.61539545003053
chrV	7450001	7460000	2.2205983868488
chrV	7490001	7500000	2.40045407486989
chrV	7500001	7510000	1.41532139046567
chrV	7510001	7520000	3.46197864173426
chrV	7520001	7530000	1.6268599219345
chrV	7530001	7540000	1.8582130932665
chrV	7550001	7560000	2.57973204899818
chrV	7600001	7610000	4.51100574781607
chrV	7610001	7620000	2.42962695483879
chrV	7620001	7630000	7.97245396887474
chrV	7630001	7640000	2.58643874657826
chrV	7650001	7660000	2.58213423031683
chrV	7660001	7670000	2.8550201639183
chrV	7670001	7680000	3.5396613253535
chrV	7690001	7700000	5.36854132261223
chrV	7710001	7720000	1.58717686532853
chrV	7880001	7890000	2.49554373519048
chrV	7920001	7930000	2.39057615044183
chrV	7930001	7940000	4.14296336019461
chrV	7940001	7950000	4.75494502516899
chrV	7960001	7970000	2.09095990536692
chrV	8050001	8060000	5.28616679630267
chrV	8060001	8070000	3.42609137614659
chrV	8070001	8080000	4.55187358888606
chrV	8080001	8090000	3.71847964705055
chrV	8090001	8100000	2.50795370955436
chrV	8100001	8110000	2.08124570333064
chrV	8110001	8120000	3.40846629555519
chrV	8120001	8130000	1.92049715574688
chrV	8140001	8150000	1.89027457546962
chrV	8150001	8160000	0.9672666345723
chrV	8160001	8170000	2.41098372761552
chrV	8270001	8280000	1.23583849199324
chrV	8280001	8290000	1.69970535541961
chrV	8290001	8300000	2.24327562949731
chrV	8310001	8320000	4.20995147400172
chrV	8320001	8330000	4.94918589972704
chrV	8340001	8350000	1.86719840128693
chrV	8370001	8380000	3.26459719985974
chrV	8390001	8400000	3.1544598757299
chrV	8480001	8490000	7.01657015373147
chrV	8490001	8500000	1.94972882772453
chrV	8500001	8510000	2.22617336535623
chrV	8550001	8560000	2.16943376256823
chrV	8700001	8710000	3.21826550944998
chrV	8710001	8720000	6.0650256431006
chrV	8720001	8730000	7.9957492625267
chrV	8730001	8740000	0.999570386160383
chrV	8740001	8750000	2.57262579273926
chrV	8750001	8760000	3.73078005453919
chrV	8810001	8820000	3.30988229038371
chrV	8910001	8920000	1.96295348577332
chrV	8930001	8940000	1.88493211067089
chrV	8980001	8990000	3.81473862560672
chrV	8990001	9000000	3.98809750193523
chrV	9000001	9010000	2.66116786817887
chrV	9010001	9020000	2.22802639760459
chrV	9020001	9030000	3.70195577113692
chrV	9030001	9040000	1.23371426383036
chrV	9040001	9050000	1.12999384230031
chrV	9050001	9060000	2.46859711965681
chrV	9060001	9070000	1.94896796139646
chrV	9100001	9110000	2.54661248431256
chrV	9120001	9130000	3.59047749272787
chrV	9130001	9140000	3.79273512117451
chrV	9150001	9160000	3.20894356906631
chrV	9160001	9170000	1.28952682476321
chrV	9280001	9290000	1.33299160642258
chrV	9300001	9310000	1.83564825628018
chrV	9310001	9320000	3.240699630245
chrV	9360001	9370000	2.89055701839251
chrV	9370001	9380000	2.88056375488761
chrV	9430001	9440000	2.78869001921601
chrV	9470001	9480000	2.79138538539109
chrV	9480001	9490000	3.00027871041053
chrV	9590001	9600000	2.71890947181591
chrV	9600001	9610000	2.59942205993432
chrV	9610001	9620000	2.28126331456946
chrV	9800001	9810000	2.24741181592211
chrV	9810001	9820000	3.24491179553903
chrV	9820001	9830000	1.85527929625758
chrV	9830001	9840000	2.87178514496408
chrV	9840001	9850000	2.50410432373949
chrV	9860001	9870000	1.76485906215322
chrV	9890001	9900000	2.71001484766157
chrV	9900001	9910000	1.86296053379964
chrV	9910001	9920000	2.81238619799236
chrV	9940001	9950000	4.53706214016211
chrV	10060001	10070000	2.84301820715558
chrV	10070001	10080000	1.67730231774046
chrV	10100001	10110000	1.62302967811573
chrV	10150001	10160000	2.05738504446763
chrV	10160001	10170000	1.84665502127224
chrV	10280001	10290000	1.39004534922802
chrV	10290001	10300000	2.47777338817914
chrV	10300001	10310000	5.54057076927414
chrV	10410001	10420000	1.62202815814978
chrV	10420001	10430000	1.27624559322253
chrV	10550001	10560000	2.92134663087039
chrV	10610001	10620000	5.99015845817202
chrV	10620001	10630000	2.34947653116232
chrV	10630001	10640000	1.12878350863911
chrV	10760001	10770000	2.07324967071082
chrV	10780001	10790000	2.58001744072919
chrV	10820001	10830000	4.1484842627572
chrV	10830001	10840000	3.25419959320219
chrV	10840001	10850000	1.61347770646558
chrV	10900001	10910000	2.01539165219744
chrV	10910001	10920000	1.58617280552145
chrV	10920001	10930000	3.08077196723265
chrV	10970001	10980000	2.30692200437829
chrV	10990001	11000000	1.30215334849772
chrV	11150001	11160000	2.57858533279996
chrV	11160001	11170000	2.83756595335915
chrV	11250001	11260000	2.18526494593725
chrV	11260001	11270000	2.78049536812662
chrV	11270001	11280000	1.07576304457968
chrV	11290001	11300000	3.44335838252933
chrV	11350001	11360000	3.09332982499854
chrV	11360001	11370000	5.11306579625635
chrV	11380001	11390000	2.22078689236122
chrV	11420001	11430000	2.3156033615939
chrV	11450001	11460000	5.11327936116005
chrV	11460001	11470000	1.58936890126997
chrV	11580001	11590000	2.42518796663517
chrV	11730001	11740000	2.46920339039128
chrV	11740001	11750000	3.01577434978202
chrV	12140001	12150000	2.58141718854942
chrV	12150001	12160000	1.1346451445382
chrV	12260001	12270000	2.33544583760589
chrV	12320001	12330000	1.62922899339711
chrV	12360001	12370000	4.37474833307661
chrV	12370001	12380000	1.29810785655724
chrV	12380001	12390000	4.26074014954093
chrV	12420001	12430000	5.48638395309851
chrV	12570001	12580000	3.12027618500246
chrV	12610001	12620000	1.07484289735396
chrV	12620001	12630000	3.83681428418635
chrV	12640001	12650000	4.01259779894353
chrV	12670001	12680000	5.23291838230098
chrV	12680001	12690000	2.47780266696378
chrV	12710001	12720000	2.83247181124311
chrV	12720001	12730000	1.84620879540412
chrV	12830001	12840000	6.2229613009153
chrV	12880001	12890000	1.46844612290051
chrV	13050001	13060000	2.40521897021626
chrV	13070001	13080000	2.98202404071741
chrV	13090001	13100000	1.30794330766792
chrV	13140001	13150000	1.51409806636629
chrV	13220001	13230000	3.39979523953531
chrV	13240001	13250000	2.4069176895137
chrV	13420001	13430000	2.61496828711123
chrV	13480001	13490000	1.8419254783794
chrV	13500001	13510000	2.85087050361521
chrV	13510001	13520000	1.96189192822212
chrV	13530001	13540000	1.68572901139663
chrV	13540001	13550000	2.21921931584167
chrV	13610001	13620000	1.58165355990712
chrV	13690001	13700000	1.72132773122847
chrV	13700001	13710000	2.11629750681835
chrV	13730001	13740000	3.21316096758092
chrV	13760001	13770000	2.19434563827817
chrV	13830001	13840000	1.95185044093176
chrV	13840001	13850000	4.27710770702971
chrV	13850001	13860000	3.13662124191238
chrV	13860001	13870000	2.68244060314009
chrV	13910001	13920000	1.40591867282607
chrV	13920001	13930000	4.31882715345189
chrV	13940001	13950000	3.24259580879779
chrV	14060001	14070000	2.60438805101879
chrV	14070001	14080000	1.38955107858353
chrV	14160001	14170000	1.28858173224439
chrV	14200001	14210000	2.84773089772273
chrV	14220001	14230000	2.14969173350298
chrV	14230001	14240000	1.9679574763884
chrV	14240001	14250000	5.38687999825979
chrV	14250001	14260000	5.81639082138755
chrV	14280001	14290000	2.33495362161571
chrV	14310001	14320000	7.55926783371043
chrV	14320001	14330000	5.75942088435359
chrV	14330001	14340000	2.35837436895163
chrV	14400001	14410000	1.53127099305389
chrV	14550001	14560000	1.15111258321209
chrV	14560001	14570000	2.35864415964029
chrV	14580001	14590000	2.55558678557329
chrV	14600001	14610000	2.08821867791702
chrV	14620001	14630000	4.58452409369758
chrV	14710001	14720000	1.27488213591202
chrV	14720001	14730000	3.1439811866209
chrV	14740001	14750000	2.64380880998377
chrV	14750001	14760000	7.69033536487153
chrV	14760001	14770000	6.97058507070788
chrV	14860001	14870000	2.49042676216567
chrV	14920001	14930000	5.81338996997244
chrV	14940001	14950000	3.07621337211156
chrV	14950001	14960000	5.99787009154906
chrV	14960001	14970000	3.18796698297974
chrV	14970001	14980000	1.72035084662358
chrV	15100001	15110000	1.79049796388823
chrV	15170001	15180000	3.02550540673548
chrV	15200001	15210000	3.02766250278381
chrV	15210001	15220000	7.41154319472294
chrV	15220001	15230000	1.67155842963114
chrV	15230001	15240000	2.75011004577981
chrV	15240001	15250000	1.91783106387224
chrV	15250001	15260000	2.98166868938595
chrV	15260001	15270000	1.95736726626399
chrV	15270001	15280000	4.67980517513557
chrV	15280001	15290000	2.47842166011453
chrV	15300001	15310000	2.20653538421941
chrV	15310001	15320000	2.89454037903401
chrV	15320001	15330000	1.92876995457744
chrV	15330001	15340000	2.85785471850471
chrV	15340001	15350000	2.13061948139093
chrV	15380001	15390000	3.67131877992853
chrV	15400001	15410000	6.18680175052694
chrV	15410001	15420000	3.9420548809258
chrV	15420001	15430000	2.26815107474917
chrV	15430001	15440000	2.41039555621644
chrV	15440001	15450000	3.80632059872266
chrV	15450001	15460000	7.76478018000854
chrV	15460001	15470000	6.58285963357675
chrV	15610001	15620000	2.33805560466445
chrV	15620001	15630000	5.26654656525879
chrV	15630001	15640000	5.58102362926292
chrV	15670001	15680000	3.49392848677164
chrV	15680001	15690000	1.57379712054732
chrV	15690001	15700000	2.26864958393184
chrV	15710001	15720000	3.19702797519942
chrV	15730001	15740000	5.57297628574821
chrV	15740001	15750000	3.28637386108469
chrV	15750001	15760000	4.37022648859138
chrV	15780001	15790000	3.40863270621245
chrV	15790001	15800000	2.15762046823125
chrV	15800001	15810000	4.36348689686669
chrV	15810001	15820000	4.39234722387844
chrV	15820001	15830000	4.04573085897475
chrV	15830001	15840000	5.44386425497687
chrV	15840001	15850000	5.28646906080291
chrV	15850001	15860000	3.81167916458494
chrV	15860001	15870000	2.50173360007309
chrV	15900001	15910000	2.90348697654163
chrV	15910001	15920000	1.64519597396351
chrV	15920001	15930000	3.65122035078765
chrV	15930001	15940000	3.12017052270407
chrV	15940001	15950000	6.25878964246335
chrV	15950001	15960000	5.85053686272452
chrV	15960001	15970000	4.79794901053997
chrV	15970001	15980000	2.11735505898837
chrV	15980001	15990000	1.92532645485062
chrV	15990001	16000000	4.73083091634972
chrV	16000001	16010000	5.37321242750723
chrV	16010001	16020000	4.73222900886335
chrV	16060001	16070000	1.74465582045426
chrV	16130001	16140000	3.09244794742861
chrV	16140001	16150000	7.93547703374846
chrV	16150001	16160000	2.4582645642907
chrV	16160001	16170000	2.48837910799458
chrV	16170001	16180000	3.90664395514652
chrV	16180001	16190000	6.78095094006707
chrV	16190001	16200000	3.6375888346562
chrV	16200001	16210000	1.91985914879488
chrV	16220001	16230000	1.12122427705779
chrV	16230001	16240000	4.69763920643145
chrV	16250001	16260000	3.36458954887278
chrV	16260001	16270000	4.91578085226142
chrV	16270001	16280000	3.32922940310416
chrV	16280001	16290000	3.99724732167739
chrV	16290001	16300000	2.48628797535511
chrV	16300001	16310000	2.28775539928868
chrV	16310001	16320000	3.55976755304495
chrV	16320001	16330000	3.48624905056512
chrV	16330001	16340000	2.85746960926653
chrV	16340001	16350000	1.24384659316577
chrV	16380001	16390000	4.40930171874954
chrV	16390001	16400000	2.48434415705141
chrV	16420001	16430000	4.58161363790762
chrV	16430001	16440000	5.49784862949207
chrV	16440001	16450000	3.74345980756829
chrV	16450001	16460000	2.46240341766342
chrV	16460001	16470000	2.67375639453174
chrV	16470001	16480000	6.19065252249438
chrV	16480001	16490000	5.01987374232435
chrV	16510001	16520000	2.80765909092065
chrV	16520001	16530000	3.14466958768795
chrV	16530001	16540000	3.22042819239457
chrV	16560001	16570000	6.88872061765417
chrV	16570001	16580000	1.40275972237395
chrV	16620001	16630000	1.23691544486046
chrV	16630001	16640000	3.84015593915002
chrV	16640001	16650000	4.10008179849275
chrV	16650001	16660000	3.25647747795566
chrV	16660001	16670000	5.17939074715356
chrV	16670001	16680000	1.5797023036932
chrV	16680001	16690000	5.75858640255274
chrV	16690001	16700000	7.62032954963041
chrV	16700001	16710000	2.05072916849696
chrV	16710001	16720000	5.76955320065751
chrV	16720001	16730000	3.0430290035518
chrV	16730001	16740000	6.23016008539281
chrV	16760001	16770000	1.49358636481812
chrV	16770001	16780000	1.93196018703444
chrV	16840001	16850000	4.63858082802179
chrV	16850001	16860000	5.15947093292696
chrV	16860001	16870000	3.43804764815725
chrV	16870001	16880000	7.21664659730891
chrV	16880001	16890000	5.67677980669263
chrV	16890001	16900000	7.66627724719686
chrV	16900001	16910000	5.40470125502443
chrV	16910001	16920000	3.59298562951839
chrV	16920001	16930000	3.99801854177803
chrV	16930001	16940000	2.37417663098278
chrV	16940001	16950000	2.14032384214832
chrV	16950001	16960000	3.79794292382083
chrV	16970001	16980000	4.53430207463017
chrV	16980001	16990000	4.40376850716064
chrV	16990001	17000000	3.96686049411025
chrV	17000001	17010000	5.28352533007091
chrV	17010001	17020000	8.49104619151139
chrV	17020001	17030000	6.05306674253894
chrV	17030001	17040000	4.80717822204043
chrV	17040001	17050000	5.15865493140615
chrV	17050001	17060000	7.66019877359933
chrV	17060001	17070000	3.13796467335543
chrV	17080001	17090000	1.8152786590355
chrV	17090001	17100000	3.4854115475888
chrV	17100001	17110000	4.20019846051336
chrV	17130001	17140000	9.76625240051541
chrV	17140001	17150000	6.26175604795912
chrV	17150001	17160000	2.5294554857003
chrV	17160001	17170000	5.47976827879306
chrV	17170001	17180000	4.07949803473714
chrV	17180001	17190000	4.5892460516201
chrV	17190001	17200000	5.17577446572724
chrV	17200001	17210000	5.3986504968591
chrV	17210001	17220000	4.13369391615872
chrV	17220001	17230000	4.01393883884313
chrV	17230001	17240000	5.13665473487529
chrV	17240001	17250000	3.07797056544184
chrV	17250001	17260000	3.86834566905649
chrV	17260001	17270000	5.3284755359164
chrV	17270001	17280000	2.89414980981905
chrV	17280001	17290000	4.3800091463407
chrV	17290001	17300000	3.13348159619703
chrV	17300001	17310000	4.9754701087385
chrV	17320001	17330000	3.46055168584718
chrV	17330001	17340000	3.9544145972974
chrV	17350001	17360000	1.32085155986136
chrV	17370001	17380000	8.65056996513247
chrV	17380001	17390000	6.25200220384699
chrV	17390001	17400000	4.82331670009905
chrV	17400001	17410000	4.89690925178374
chrV	17410001	17420000	2.83587473840369
chrV	17420001	17430000	2.4849926277579
chrV	17430001	17440000	6.3448823893069
chrV	17440001	17450000	5.99339377630269
chrV	17450001	17460000	7.44276830949891
chrV	17460001	17470000	5.55559082553168
chrV	17470001	17480000	1.90731258976032
chrV	17480001	17490000	3.7473259057565
chrV	17490001	17500000	3.59400797402641
chrV	17500001	17510000	8.86680232223237
chrV	17510001	17520000	5.7040856385676
chrV	17520001	17530000	5.2741020754119
chrV	17530001	17540000	4.34869009864482
chrV	17550001	17560000	2.31472349085963
chrV	17560001	17570000	4.30051809439257
chrV	17570001	17580000	6.16179051229582
chrV	17580001	17590000	4.80255303685326
chrV	17590001	17600000	3.19072258637314
chrV	17610001	17620000	5.00265184286056
chrV	17620001	17630000	4.9389396145006
chrV	17630001	17640000	4.80595015197013
chrV	17640001	17650000	4.19286541184175
chrV	17670001	17680000	2.98455763951297
chrV	17680001	17690000	2.33536386898108
chrV	17690001	17700000	3.58551542869899
chrV	17700001	17710000	2.27796145940923
chrV	17710001	17720000	2.83036040800312
chrV	17720001	17730000	3.28977330489892
chrV	17730001	17740000	1.07641117274461
chrV	17760001	17770000	2.08779919188327
chrV	17780001	17790000	2.74471733545451
chrV	17790001	17800000	6.02023975703623
chrV	17800001	17810000	5.34997460010952
chrV	17810001	17820000	4.15996664454642
chrV	17820001	17830000	7.87511517189571
chrV	17830001	17840000	4.90014354958817
chrV	17840001	17850000	2.88434649284145
chrV	17870001	17880000	4.53191879691905
chrV	17990001	18000000	2.16517091701847
chrV	18000001	18010000	4.93515901175567
chrV	18010001	18020000	2.77511758186472
chrV	18120001	18130000	5.04613910887157
chrV	18130001	18140000	3.21379822232534
chrV	18140001	18150000	3.49138180666068
chrV	18150001	18160000	5.52574831121259
chrV	18160001	18170000	3.86286125560476
chrV	18170001	18180000	5.38595395981591
chrV	18180001	18190000	4.27365306998383
chrV	18190001	18200000	6.56360384275289
chrV	18200001	18210000	6.70469750710336
chrV	18210001	18220000	6.2381268350276
chrV	18220001	18230000	6.40936854713563
chrV	18230001	18240000	6.24625387843535
chrV	18240001	18250000	3.07841197926919
chrV	18250001	18260000	4.92456505322488
chrV	18260001	18270000	4.1397910000848
chrV	18270001	18280000	3.97015971530609
chrV	18280001	18290000	4.23945986577957
chrV	18290001	18300000	3.82431712711845
chrV	18300001	18310000	3.11391642567199
chrV	18310001	18320000	3.02331824212474
chrV	18360001	18370000	6.01841456862501
chrV	18380001	18390000	6.04810786556333
chrV	18390001	18400000	7.32341167534971
chrV	18400001	18410000	4.91166123333796
chrV	18410001	18420000	5.97906892438459
chrV	18430001	18440000	1.55721928755177
chrV	18440001	18450000	3.74370620401702
chrV	18450001	18460000	3.5078693924648
chrV	18470001	18480000	5.38536837719397
chrV	18500001	18510000	6.86811062584691
chrV	18510001	18520000	4.21546277307736
chrV	18520001	18530000	5.71123441779544
chrV	18550001	18560000	3.60944153892477
chrV	18620001	18630000	3.68937481128592
chrV	18630001	18640000	4.66157892178606
chrV	18640001	18650000	5.33295006913671
chrV	18650001	18660000	8.4673190795148
chrV	18660001	18670000	6.90216760138301
chrV	18670001	18680000	7.64684453971879
chrV	18730001	18740000	4.61019172063431
chrV	18740001	18750000	2.59997178605652
chrV	18750001	18760000	4.60123269614164
chrV	18760001	18770000	6.15433982782435
chrV	18770001	18780000	5.51725964383088
chrV	18790001	18800000	3.63273697740461
chrV	18810001	18820000	4.05347385501897
chrV	18910001	18920000	4.94687758390307
chrV	18930001	18940000	4.3742035559842
chrV	19010001	19020000	8.9723252278983
chrV	19020001	19030000	4.39015118535457
chrV	19030001	19040000	4.2372153893766
chrV	19040001	19050000	3.48224040469956
chrV	19050001	19060000	1.94400457103479
chrV	19080001	19090000	3.4399181026481
chrV	19090001	19100000	3.14479468733696
chrV	19270001	19280000	2.47938186347051
chrV	19320001	19330000	4.92235771533061
chrV	19380001	19390000	5.40167817714646
chrV	19390001	19400000	6.01200195790071
chrV	19400001	19410000	4.61277135693376
chrV	19410001	19420000	3.15436113266505
chrV	19420001	19430000	3.25088942858721
chrV	19430001	19440000	1.63086476025984
chrV	19440001	19450000	2.70458077152903
chrV	19450001	19460000	3.76657168771551
chrV	19460001	19470000	4.46330454056437
chrV	19480001	19490000	3.42877648755772
chrV	19490001	19500000	3.92431665545718
chrV	19500001	19510000	2.47488647803575
chrV	19510001	19520000	2.47771811193955
chrV	19550001	19560000	3.26457529088295
chrV	19590001	19600000	3.59435513959009
chrV	19650001	19660000	5.40885234234352
chrV	19680001	19690000	6.58626244814502
chrV	19700001	19710000	2.80671999257531
chrV	19710001	19720000	4.42718421251466
chrV	19730001	19740000	0.759912073844897
chrV	19740001	19750000	4.9056387662916
chrV	19750001	19760000	2.12039863403649
chrV	19760001	19770000	5.77035830517181
chrV	19770001	19780000	5.21990937458452
chrV	19780001	19790000	5.73187247848522
chrV	19790001	19800000	3.496910953682
chrV	19800001	19810000	5.63344289790513
chrV	19810001	19820000	6.83505532068891
chrV	19820001	19830000	4.90714869203003
chrV	19830001	19840000	2.87952059879139
chrV	19840001	19850000	4.57160494246526
chrV	19850001	19860000	3.5996072034581
chrV	19860001	19870000	4.11917274426317
chrV	19870001	19880000	4.84764442265481
chrV	19920001	19930000	1.69338186018266
chrV	19930001	19940000	3.16536516784925
chrV	19950001	19960000	4.62216172935995
chrV	19980001	19990000	1.395931943822
chrV	20040001	20050000	6.92395373679402
chrV	20080001	20090000	4.91009447268037
chrV	20110001	20120000	1.94433152896289
chrV	20130001	20140000	3.62944202283291
chrV	20140001	20150000	3.723229320906
chrV	20150001	20160000	5.97960225779766
chrV	20160001	20170000	4.39540821223511
chrV	20170001	20180000	5.38732198595258
chrV	20180001	20190000	1.47435778834768
chrV	20230001	20240000	3.84070749346116
chrV	20300001	20310000	5.91171279578363
chrV	20310001	20320000	8.28399799919032
chrV	20320001	20330000	5.44183640956328
chrV	20360001	20370000	2.47566311280993
chrV	20390001	20400000	1.41288116287796
chrV	20440001	20450000	5.5174405974594
chrV	20480001	20490000	3.19234192410708
chrV	20500001	20510000	2.07552544587335
chrV	20510001	20520000	2.29908874976638
chrV	20520001	20530000	2.54180838756704
chrV	20530001	20540000	4.90459406886798
chrV	20550001	20560000	4.39310197771998
chrV	20570001	20580000	2.30434332952639
chrV	20580001	20590000	3.46775894243837
chrV	20590001	20600000	5.67982528137843
chrV	20600001	20610000	5.86801092998708
chrV	20610001	20620000	3.82372420838073
chrV	20620001	20630000	4.73447819650953
chrV	20630001	20640000	7.77120378519237
chrV	20640001	20650000	1.51888251708359
chrV	20660001	20670000	3.13725836443063
chrV	20670001	20680000	4.11709938542205
chrV	20690001	20700000	0.906030705696881
chrV	20800001	20810000	3.89085027594436
chrV	20810001	20820000	1.55812236110508
chrV	20820001	20830000	1.63878155257306
chrV	20860001	20870000	5.15375826578076
chrV	20880001	20890000	5.96335320827896
chrV	20890001	20900000	3.3244183501338
chrV	20900001	20910000	1.95621093344861
chrV	20910001	20920000	4.60960537466176
chrV	20920001	20924180	1.17119514462154
chrX	50001	60000	4.89663574304259
chrX	60001	70000	4.65449986340541
chrX	80001	90000	3.6379555573973
chrX	90001	100000	6.98774491527892
chrX	110001	120000	7.5646488989008
chrX	120001	130000	6.61507029951767
chrX	130001	140000	4.19249545800613
chrX	140001	150000	5.79711859212746
chrX	150001	160000	2.62028645462398
chrX	170001	180000	5.009639064934
chrX	200001	210000	3.7476994483153
chrX	210001	220000	7.09032672166955
chrX	220001	230000	5.74462968261227
chrX	240001	250000	4.8459502573149
chrX	250001	260000	8.25581953111799
chrX	260001	270000	7.48003334708102
chrX	270001	280000	6.16142554630744
chrX	280001	290000	3.55783964208559
chrX	300001	310000	1.45128884743081
chrX	330001	340000	3.28490190545213
chrX	390001	400000	2.07315233231158
chrX	400001	410000	3.22454763439395
chrX	410001	420000	1.84641813835479
chrX	420001	430000	1.35718595068775
chrX	450001	460000	5.55215922386073
chrX	540001	550000	3.12743527061903
chrX	560001	570000	2.83945040525317
chrX	570001	580000	2.12036439939735
chrX	580001	590000	2.01018571967999
chrX	630001	640000	1.31305280001903
chrX	640001	650000	1.66309071245582
chrX	650001	660000	2.8497766481818
chrX	660001	670000	2.5666373413116
